Filename,Feature_0,Feature_1,Feature_2,Feature_3,Feature_4,Feature_5,Feature_6,Feature_7,Feature_8,Feature_9,Feature_10,Feature_11,Feature_12,Feature_13,Feature_14,Feature_15,Feature_16,Feature_17,Feature_18,Feature_19,Feature_20,Feature_21,Feature_22,Feature_23,Feature_24,Feature_25,Feature_26,Feature_27,Feature_28,Feature_29,Feature_30,Feature_31,Feature_32,Feature_33,Feature_34,Feature_35,Feature_36,Feature_37,Feature_38,Feature_39,Feature_40,Feature_41,Feature_42,Feature_43,Feature_44,Feature_45,Feature_46,Feature_47,Feature_48,Feature_49,Feature_50,Feature_51,Feature_52,Feature_53,Feature_54,Feature_55,Feature_56,Feature_57,Feature_58,Feature_59,Feature_60,Feature_61,Feature_62,Feature_63,Feature_64,Feature_65,Feature_66,Feature_67,Feature_68,Feature_69,Feature_70,Feature_71,Feature_72,Feature_73,Feature_74,Feature_75,Feature_76,Feature_77,Feature_78,Feature_79,Feature_80,Feature_81,Feature_82,Feature_83,Feature_84,Feature_85,Feature_86,Feature_87,Feature_88,Feature_89,Feature_90,Feature_91,Feature_92,Feature_93,Feature_94,Feature_95,Feature_96,Feature_97,Feature_98,Feature_99,Feature_100,Feature_101,Feature_102,Feature_103,Feature_104,Feature_105,Feature_106,Feature_107,Feature_108,Feature_109,Feature_110,Feature_111,Feature_112,Feature_113,Feature_114,Feature_115,Feature_116,Feature_117,Feature_118,Feature_119,Feature_120,Feature_121,Feature_122,Feature_123,Feature_124,Feature_125,Feature_126,Feature_127
Right Turn_original_12.png_d15f576e-4eb3-461e-b4d5-35ffc5f75c45.png,17.0,108.0,106.0,3.0,0.0,0.0,0.0,0.0,28.0,63.0,128.0,15.0,0.0,0.0,0.0,0.0,148.0,109.0,13.0,0.0,0.0,0.0,0.0,1.0,26.0,4.0,0.0,0.0,14.0,5.0,1.0,1.0,148.0,58.0,14.0,1.0,0.0,0.0,1.0,7.0,94.0,23.0,17.0,4.0,1.0,1.0,11.0,13.0,148.0,42.0,1.0,0.0,0.0,0.0,1.0,9.0,58.0,5.0,0.0,1.0,23.0,1.0,0.0,0.0,148.0,3.0,0.0,0.0,0.0,0.0,6.0,56.0,68.0,1.0,0.0,0.0,0.0,1.0,58.0,64.0,148.0,7.0,0.0,0.0,0.0,0.0,6.0,45.0,65.0,3.0,0.0,1.0,27.0,1.0,0.0,0.0,148.0,12.0,0.0,0.0,0.0,0.0,1.0,9.0,73.0,4.0,0.0,0.0,0.0,1.0,8.0,12.0,148.0,17.0,0.0,0.0,0.0,0.0,1.0,5.0,56.0,5.0,0.0,0.0,19.0,2.0,0.0,0.0
Right Turn_original_12.png_d40d1b92-977c-4d7c-8261-97ca357d5ed0.png,18.0,159.0,6.0,0.0,0.0,0.0,0.0,0.0,21.0,110.0,1.0,0.0,0.0,0.0,0.0,1.0,18.0,39.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,2.0,0.0,0.0,0.0,4.0,1.0,0.0,33.0,159.0,12.0,0.0,0.0,0.0,0.0,8.0,159.0,159.0,2.0,0.0,0.0,0.0,0.0,20.0,69.0,13.0,0.0,0.0,0.0,0.0,0.0,27.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,76.0,32.0,1.0,0.0,0.0,0.0,0.0,159.0,159.0,38.0,0.0,0.0,0.0,0.0,0.0,159.0,68.0,19.0,1.0,0.0,0.0,0.0,0.0,16.0,1.0,4.0,2.0,0.0,0.0,1.0,0.0,1.0,28.0,0.0,0.0,0.0,0.0,0.0,8.0,159.0,15.0,0.0,0.0,0.0,0.0,0.0,12.0,146.0,16.0,2.0,0.0,0.0,0.0,1.0,3.0,41.0,1.0,0.0,0.0,0.0,3.0,7.0,3.0,3.0
Right Turn_original_12.png_d8960ba9-2d95-4860-95a6-615cafa586ee.png,6.0,114.0,113.0,1.0,0.0,0.0,0.0,0.0,20.0,93.0,120.0,0.0,0.0,0.0,0.0,0.0,108.0,100.0,10.0,0.0,1.0,0.0,0.0,0.0,10.0,3.0,0.0,2.0,13.0,0.0,0.0,0.0,118.0,89.0,45.0,0.0,0.0,0.0,0.0,8.0,115.0,63.0,38.0,0.0,0.0,0.0,5.0,22.0,137.0,59.0,2.0,0.0,1.0,0.0,0.0,9.0,31.0,3.0,0.0,3.0,18.0,1.0,0.0,0.0,137.0,3.0,0.0,0.0,0.0,0.0,2.0,47.0,120.0,2.0,0.0,0.0,0.0,0.0,24.0,90.0,137.0,7.0,0.0,0.0,1.0,0.0,2.0,39.0,37.0,2.0,0.0,5.0,27.0,1.0,0.0,0.0,137.0,10.0,0.0,0.0,0.0,0.0,0.0,6.0,134.0,5.0,0.0,0.0,0.0,0.0,2.0,21.0,137.0,11.0,0.0,0.0,0.0,0.0,0.0,7.0,32.0,3.0,0.0,0.0,26.0,1.0,0.0,0.0
Right Turn_original_12.png_d9d8b8c6-e2d0-4193-b175-aa2f9e794646.png,119.0,60.0,4.0,1.0,0.0,0.0,0.0,0.0,158.0,123.0,0.0,0.0,0.0,0.0,0.0,2.0,63.0,9.0,0.0,0.0,0.0,0.0,0.0,5.0,6.0,2.0,1.0,1.0,5.0,2.0,0.0,0.0,81.0,26.0,2.0,0.0,0.0,0.0,55.0,93.0,158.0,74.0,0.0,0.0,0.0,0.0,12.0,82.0,100.0,9.0,0.0,0.0,1.0,1.0,3.0,18.0,3.0,2.0,3.0,3.0,2.0,1.0,0.0,1.0,15.0,0.0,0.0,0.0,0.0,0.0,114.0,151.0,158.0,24.0,0.0,0.0,0.0,0.0,26.0,109.0,109.0,19.0,0.0,1.0,4.0,2.0,2.0,8.0,0.0,0.0,1.0,2.0,6.0,1.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,106.0,91.0,68.0,6.0,0.0,0.0,0.0,0.0,84.0,116.0,47.0,8.0,1.0,2.0,1.0,0.0,4.0,25.0,0.0,0.0,1.0,4.0,2.0,0.0,0.0,0.0
Right Turn_original_12.png_dd1cba25-b3d6-425c-b293-a667375a923f.png,24.0,2.0,6.0,0.0,0.0,0.0,0.0,7.0,150.0,3.0,2.0,0.0,0.0,0.0,0.0,28.0,179.0,1.0,0.0,0.0,2.0,1.0,0.0,39.0,20.0,0.0,0.0,1.0,9.0,3.0,0.0,4.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,179.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,179.0,1.0,0.0,0.0,4.0,2.0,0.0,19.0,24.0,0.0,0.0,0.0,18.0,6.0,0.0,2.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,179.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,179.0,1.0,0.0,0.0,6.0,1.0,0.0,8.0,27.0,0.0,0.0,0.0,26.0,4.0,0.0,1.0,48.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,179.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,179.0,1.0,0.0,0.0,4.0,1.0,0.0,20.0,20.0,0.0,0.0,0.0,16.0,5.0,2.0,2.0
Right Turn_original_12.png_e2988cef-ef14-4b0b-9166-79d1da0692fb.png,0.0,0.0,167.0,104.0,4.0,0.0,0.0,0.0,16.0,56.0,167.0,42.0,1.0,0.0,0.0,0.0,103.0,161.0,79.0,0.0,0.0,0.0,0.0,0.0,48.0,35.0,11.0,0.0,0.0,0.0,0.0,2.0,1.0,7.0,107.0,83.0,5.0,0.0,0.0,0.0,96.0,40.0,54.0,30.0,2.0,0.0,0.0,0.0,167.0,43.0,4.0,0.0,0.0,0.0,0.0,13.0,107.0,6.0,0.0,0.0,0.0,0.0,0.0,20.0,25.0,12.0,27.0,5.0,1.0,0.0,0.0,0.0,141.0,11.0,7.0,1.0,0.0,0.0,0.0,3.0,167.0,3.0,0.0,0.0,0.0,0.0,0.0,13.0,103.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,88.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Right Turn_original_12.png_e361b8c4-8d71-45f5-b704-745d49b92d70.png,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,19.0,7.0,0.0,0.0,0.0,0.0,1.0,94.0,13.0,3.0,0.0,0.0,0.0,0.0,106.0,113.0,1.0,0.0,0.0,0.0,0.0,1.0,136.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,54.0,114.0,30.0,0.0,0.0,0.0,1.0,8.0,136.0,112.0,8.0,0.0,0.0,0.0,0.0,96.0,95.0,67.0,18.0,0.0,0.0,0.0,0.0,66.0,0.0,0.0,0.0,0.0,0.0,20.0,14.0,1.0,104.0,22.0,2.0,0.0,0.0,14.0,20.0,101.0,136.0,111.0,14.0,0.0,0.0,0.0,0.0,83.0,16.0,136.0,89.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,10.0,54.0,20.0,0.0,36.0,60.0,29.0,18.0,15.0,15.0,9.0,22.0,35.0,136.0,75.0,0.0,0.0,0.0,0.0,11.0,0.0,92.0,58.0,0.0,0.0,0.0,0.0,0.0
Right Turn_original_12.png_e49b7d42-16e8-404c-b62c-82b0393b117f.png,11.0,35.0,90.0,18.0,25.0,2.0,1.0,1.0,147.0,147.0,43.0,0.0,0.0,0.0,0.0,4.0,88.0,147.0,147.0,0.0,0.0,0.0,0.0,1.0,0.0,10.0,68.0,0.0,0.0,0.0,0.0,0.0,28.0,5.0,7.0,14.0,76.0,1.0,0.0,2.0,147.0,63.0,7.0,0.0,0.0,0.0,0.0,28.0,114.0,58.0,78.0,0.0,0.0,0.0,0.0,8.0,0.0,3.0,23.0,0.0,0.0,0.0,0.0,0.0,23.0,4.0,0.0,5.0,84.0,2.0,0.0,1.0,147.0,147.0,43.0,0.0,0.0,0.0,0.0,3.0,25.0,100.0,147.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,36.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,10.0,46.0,0.0,0.0,1.0,62.0,19.0,7.0,0.0,0.0,0.0,0.0,5.0,7.0,14.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0
Right Turn_original_12.png_eac67b9d-5078-4c08-a0e7-a49ba681a25c.png,28.0,39.0,100.0,8.0,0.0,0.0,0.0,1.0,115.0,100.0,44.0,0.0,0.0,0.0,1.0,4.0,106.0,51.0,29.0,1.0,0.0,0.0,3.0,11.0,142.0,43.0,0.0,0.0,0.0,0.0,0.0,2.0,57.0,3.0,1.0,0.0,0.0,0.0,10.0,17.0,142.0,8.0,0.0,0.0,0.0,0.0,5.0,51.0,116.0,3.0,0.0,0.0,0.0,0.0,31.0,81.0,142.0,14.0,0.0,0.0,0.0,0.0,1.0,19.0,41.0,4.0,0.0,0.0,0.0,1.0,7.0,8.0,142.0,38.0,0.0,0.0,0.0,0.0,1.0,13.0,134.0,13.0,0.0,0.0,0.0,0.0,7.0,25.0,142.0,26.0,0.0,0.0,0.0,0.0,0.0,5.0,19.0,1.0,0.0,0.0,0.0,0.0,6.0,5.0,142.0,25.0,0.0,0.0,0.0,0.0,1.0,4.0,129.0,7.0,0.0,0.0,0.0,0.0,5.0,21.0,132.0,11.0,0.0,0.0,0.0,0.0,1.0,7.0
Right Turn_original_12.png_ecd18e37-bb4b-4668-abaa-481d0f48a274.png,36.0,0.0,0.0,0.0,0.0,0.0,5.0,9.0,185.0,5.0,0.0,0.0,0.0,0.0,1.0,15.0,112.0,1.0,0.0,0.0,0.0,0.0,6.0,37.0,85.0,1.0,0.0,0.0,0.0,0.0,0.0,11.0,39.0,0.0,0.0,0.0,0.0,0.0,6.0,14.0,185.0,5.0,0.0,0.0,0.0,0.0,2.0,38.0,135.0,1.0,0.0,0.0,0.0,0.0,26.0,72.0,54.0,0.0,0.0,0.0,0.0,0.0,4.0,30.0,42.0,1.0,0.0,0.0,0.0,0.0,3.0,9.0,185.0,18.0,0.0,0.0,0.0,0.0,1.0,11.0,185.0,6.0,0.0,0.0,0.0,0.0,8.0,27.0,30.0,0.0,0.0,0.0,0.0,0.0,3.0,13.0,30.0,0.0,0.0,0.0,0.0,0.0,4.0,13.0,185.0,8.0,0.0,0.0,0.0,0.0,2.0,11.0,173.0,4.0,0.0,0.0,0.0,0.0,8.0,22.0,4.0,0.0,0.0,0.0,0.0,0.0,6.0,10.0
Right Turn_original_12.png_f07c38d3-6550-41fc-8ca3-8501bc4e6dae.png,0.0,9.0,163.0,7.0,0.0,0.0,0.0,0.0,12.0,81.0,108.0,0.0,0.0,0.0,0.0,0.0,12.0,22.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,59.0,163.0,5.0,0.0,0.0,0.0,1.0,163.0,149.0,74.0,0.0,0.0,0.0,0.0,5.0,117.0,23.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,125.0,9.0,4.0,1.0,1.0,0.0,0.0,9.0,163.0,4.0,0.0,0.0,0.0,0.0,0.0,29.0,146.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,5.0,0.0,0.0,1.0,0.0,0.0,2.0,163.0,2.0,0.0,0.0,0.0,0.0,0.0,16.0,102.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Right Turn_original_12.png_f3511598-9349-4c79-a8a8-87418e462158.png,128.0,135.0,0.0,0.0,0.0,0.0,0.0,0.0,128.0,135.0,1.0,0.0,0.0,0.0,0.0,1.0,5.0,5.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.0,61.0,0.0,0.0,0.0,0.0,26.0,62.0,135.0,135.0,0.0,0.0,0.0,0.0,10.0,87.0,60.0,10.0,0.0,0.0,0.0,0.0,9.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,1.0,0.0,0.0,0.0,0.0,130.0,135.0,135.0,33.0,0.0,0.0,0.0,0.0,40.0,135.0,96.0,42.0,0.0,0.0,0.0,0.0,4.0,23.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0,36.0,70.0,27.0,11.0,0.0,0.0,0.0,0.0,59.0,112.0,51.0,14.0,0.0,0.0,0.0,1.0,38.0,128.0,1.0,0.0,0.0,0.0,0.0,1.0,14.0,23.0
Right Turn_original_12.png_f4a202bb-0cba-4beb-9895-83d36066481b.png,76.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,94.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,38.0,0.0,0.0,0.0,1.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,176.0,32.0,4.0,0.0,0.0,0.0,0.0,22.0,176.0,25.0,2.0,0.0,0.0,0.0,0.0,49.0,163.0,12.0,6.0,3.0,3.0,0.0,0.0,20.0,0.0,1.0,4.0,3.0,5.0,0.0,0.0,0.0,147.0,81.0,13.0,0.0,0.0,0.0,0.0,4.0,176.0,91.0,5.0,0.0,0.0,0.0,0.0,14.0,120.0,73.0,29.0,1.0,0.0,0.0,0.0,3.0,3.0,18.0,21.0,4.0,1.0,0.0,0.0,0.0,130.0,23.0,2.0,0.0,0.0,0.0,0.0,8.0,176.0,9.0,0.0,0.0,0.0,0.0,0.0,39.0,106.0,15.0,1.0,0.0,0.0,0.0,0.0,10.0,14.0,6.0,3.0,2.0,1.0,1.0,2.0,4.0
Right Turn_original_12.png_f551c866-ebf2-47ab-974e-78e891f968fb.png,160.0,11.0,0.0,0.0,0.0,0.0,2.0,9.0,93.0,4.0,0.0,0.0,0.0,0.0,11.0,19.0,160.0,16.0,0.0,0.0,1.0,0.0,0.0,6.0,21.0,3.0,0.0,1.0,43.0,1.0,0.0,0.0,160.0,13.0,0.0,0.0,0.0,0.0,2.0,11.0,105.0,3.0,0.0,0.0,0.0,0.0,15.0,24.0,160.0,18.0,0.0,0.0,0.0,0.0,1.0,10.0,35.0,3.0,0.0,0.0,48.0,4.0,0.0,0.0,160.0,8.0,0.0,0.0,0.0,0.0,3.0,28.0,88.0,1.0,0.0,0.0,0.0,0.0,37.0,48.0,160.0,5.0,0.0,0.0,0.0,0.0,4.0,32.0,40.0,1.0,0.0,0.0,42.0,6.0,0.0,1.0,160.0,21.0,0.0,0.0,0.0,0.0,0.0,5.0,93.0,6.0,0.0,0.0,0.0,0.0,7.0,10.0,160.0,12.0,0.0,0.0,0.0,0.0,1.0,7.0,36.0,3.0,0.0,0.0,28.0,4.0,0.0,0.0
Right Turn_original_12.png_ff2a13d6-4cf0-4fe4-9e71-2d46bc7bafd1.png,155.0,10.0,0.0,0.0,0.0,0.0,7.0,55.0,86.0,4.0,0.0,0.0,0.0,0.0,37.0,93.0,155.0,7.0,0.0,0.0,0.0,0.0,1.0,34.0,13.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,155.0,27.0,0.0,0.0,0.0,0.0,3.0,31.0,121.0,8.0,0.0,0.0,0.0,0.0,19.0,51.0,155.0,15.0,0.0,0.0,0.0,0.0,1.0,16.0,19.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,155.0,26.0,0.0,0.0,0.0,0.0,0.0,9.0,147.0,5.0,0.0,0.0,0.0,0.0,11.0,45.0,143.0,5.0,0.0,0.0,0.0,0.0,2.0,21.0,24.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,155.0,23.0,0.0,0.0,0.0,0.0,0.0,5.0,151.0,7.0,0.0,0.0,0.0,0.0,14.0,35.0,65.0,2.0,0.0,0.0,0.0,0.0,7.0,31.0,18.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0
Right Turn_original_12.png_ffcb74e5-6e88-4947-a6c6-c98b67250f17.png,9.0,24.0,138.0,19.0,0.0,0.0,0.0,0.0,78.0,116.0,74.0,2.0,0.0,0.0,0.0,2.0,86.0,60.0,45.0,2.0,0.0,0.0,2.0,7.0,138.0,55.0,1.0,0.0,1.0,0.0,0.0,2.0,26.0,5.0,7.0,1.0,0.0,0.0,10.0,16.0,138.0,16.0,1.0,0.0,0.0,0.0,3.0,39.0,123.0,5.0,0.0,0.0,0.0,0.0,25.0,77.0,138.0,18.0,0.0,0.0,1.0,0.0,1.0,20.0,16.0,1.0,0.0,0.0,0.0,0.0,10.0,11.0,138.0,31.0,0.0,0.0,0.0,0.0,1.0,12.0,138.0,15.0,0.0,0.0,0.0,0.0,5.0,26.0,138.0,29.0,0.0,0.0,0.0,0.0,1.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,3.0,6.0,138.0,22.0,0.0,0.0,0.0,0.0,1.0,3.0,138.0,11.0,0.0,0.0,0.0,0.0,2.0,18.0,138.0,15.0,0.0,0.0,0.0,0.0,1.0,8.0
Right Turn_original_12.png_ffe0b5f0-6cc3-4cb4-a208-27128cff83b1.png,0.0,8.0,164.0,10.0,0.0,0.0,0.0,0.0,12.0,79.0,105.0,1.0,0.0,0.0,0.0,0.0,11.0,22.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,54.0,164.0,8.0,0.0,0.0,0.0,1.0,164.0,150.0,74.0,0.0,0.0,0.0,0.0,2.0,116.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,119.0,11.0,5.0,1.0,1.0,0.0,0.0,6.0,164.0,5.0,0.0,0.0,0.0,0.0,0.0,14.0,154.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,109.0,6.0,0.0,0.0,1.0,0.0,0.0,1.0,164.0,4.0,0.0,0.0,0.0,0.0,0.0,8.0,116.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Right Turn_original_13.png_001b3eba-f9b5-460e-80f0-a5ab2548fe93.png,158.0,11.0,0.0,0.0,0.0,0.0,4.0,9.0,116.0,5.0,0.0,0.0,0.0,1.0,10.0,19.0,158.0,20.0,0.0,0.0,2.0,0.0,0.0,3.0,10.0,2.0,0.0,1.0,53.0,2.0,0.0,0.0,158.0,17.0,0.0,0.0,0.0,0.0,3.0,10.0,119.0,5.0,0.0,0.0,0.0,1.0,13.0,23.0,158.0,21.0,0.0,0.0,1.0,0.0,0.0,7.0,21.0,2.0,0.0,0.0,60.0,6.0,0.0,0.0,158.0,10.0,0.0,0.0,0.0,0.0,6.0,27.0,84.0,2.0,0.0,0.0,0.0,0.0,38.0,48.0,158.0,7.0,0.0,0.0,1.0,0.0,2.0,26.0,27.0,1.0,0.0,0.0,54.0,9.0,0.0,1.0,158.0,28.0,0.0,0.0,0.0,0.0,1.0,4.0,80.0,7.0,0.0,0.0,0.0,1.0,7.0,9.0,158.0,16.0,0.0,0.0,0.0,0.0,1.0,5.0,27.0,3.0,0.0,0.0,38.0,5.0,0.0,0.0
Right Turn_original_13.png_00b177d0-fd1f-465f-b4e4-3ecfa06814c9.png,63.0,145.0,33.0,2.0,4.0,5.0,4.0,1.0,110.0,129.0,16.0,25.0,7.0,1.0,0.0,0.0,1.0,5.0,50.0,79.0,26.0,3.0,0.0,0.0,0.0,2.0,23.0,8.0,2.0,0.0,0.0,0.0,125.0,74.0,5.0,14.0,55.0,7.0,1.0,0.0,145.0,136.0,3.0,6.0,12.0,8.0,3.0,11.0,23.0,5.0,6.0,28.0,128.0,54.0,4.0,8.0,0.0,0.0,3.0,5.0,10.0,3.0,0.0,0.0,109.0,32.0,1.0,30.0,40.0,0.0,0.0,13.0,145.0,43.0,0.0,0.0,14.0,3.0,0.0,61.0,46.0,0.0,0.0,1.0,87.0,27.0,0.0,10.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,87.0,0.0,0.0,6.0,5.0,2.0,1.0,103.0,145.0,0.0,2.0,3.0,3.0,2.0,0.0,138.0,14.0,0.0,2.0,3.0,9.0,8.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Right Turn_original_13.png_02142c67-abf8-43c3-81bb-238c91ab5d65.png,147.0,16.0,0.0,0.0,0.0,0.0,0.0,6.0,126.0,8.0,0.0,0.0,0.0,0.0,2.0,19.0,147.0,22.0,0.0,0.0,3.0,0.0,0.0,2.0,12.0,2.0,0.0,0.0,47.0,4.0,0.0,0.0,147.0,19.0,0.0,0.0,0.0,0.0,0.0,7.0,140.0,4.0,0.0,0.0,0.0,0.0,3.0,33.0,147.0,21.0,0.0,0.0,2.0,0.0,0.0,6.0,23.0,3.0,0.0,0.0,57.0,7.0,0.0,0.0,147.0,12.0,0.0,0.0,0.0,0.0,0.0,13.0,131.0,3.0,0.0,0.0,0.0,0.0,10.0,56.0,147.0,8.0,0.0,0.0,1.0,0.0,1.0,21.0,31.0,2.0,0.0,0.0,50.0,7.0,0.0,0.0,147.0,24.0,0.0,0.0,0.0,0.0,0.0,2.0,134.0,10.0,0.0,0.0,0.0,0.0,2.0,16.0,144.0,13.0,0.0,0.0,0.0,0.0,1.0,7.0,29.0,4.0,0.0,0.0,32.0,5.0,0.0,0.0
Right Turn_original_13.png_0636fa18-2049-4c5a-94aa-d3703124f19c.png,0.0,3.0,29.0,35.0,26.0,8.0,6.0,0.0,44.0,43.0,21.0,19.0,9.0,2.0,5.0,10.0,13.0,15.0,16.0,0.0,1.0,1.0,5.0,13.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,17.0,147.0,45.0,6.0,0.0,0.0,0.0,21.0,105.0,147.0,41.0,5.0,0.0,0.0,0.0,105.0,147.0,102.0,2.0,0.0,0.0,0.0,4.0,24.0,11.0,1.0,0.0,0.0,0.0,0.0,3.0,2.0,45.0,80.0,11.0,1.0,3.0,19.0,0.0,73.0,30.0,70.0,74.0,9.0,2.0,13.0,15.0,147.0,42.0,12.0,3.0,0.0,0.0,1.0,62.0,49.0,1.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,3.0,8.0,2.0,0.0,22.0,147.0,0.0,33.0,1.0,8.0,6.0,1.0,15.0,147.0,72.0,147.0,0.0,0.0,0.0,0.0,0.0,32.0,147.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
Right Turn_original_13.png_079fd944-8245-49ea-a438-69d3028cc1d8.png,2.0,0.0,0.0,0.0,0.0,0.0,21.0,23.0,164.0,15.0,0.0,0.0,0.0,0.0,16.0,34.0,164.0,48.0,0.0,0.0,0.0,0.0,0.0,3.0,21.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,42.0,39.0,133.0,9.0,0.0,0.0,0.0,0.0,64.0,71.0,164.0,45.0,0.0,0.0,0.0,0.0,7.0,51.0,42.0,5.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,164.0,77.0,16.0,0.0,0.0,0.0,0.0,0.0,164.0,156.0,106.0,2.0,0.0,0.0,0.0,0.0,84.0,164.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,58.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,69.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Right Turn_original_13.png_0ac861df-6bf3-446b-a811-6f2ca269fcbf.png,81.0,165.0,165.0,2.0,0.0,0.0,0.0,0.0,40.0,83.0,98.0,3.0,0.0,0.0,0.0,0.0,81.0,35.0,20.0,2.0,1.0,1.0,5.0,9.0,12.0,0.0,0.0,0.0,0.0,1.0,32.0,12.0,165.0,92.0,11.0,0.0,0.0,0.0,0.0,1.0,165.0,33.0,4.0,0.0,0.0,0.0,0.0,9.0,165.0,17.0,1.0,0.0,0.0,0.0,0.0,5.0,35.0,3.0,1.0,1.0,1.0,0.0,1.0,2.0,165.0,20.0,0.0,0.0,0.0,0.0,0.0,6.0,165.0,2.0,0.0,0.0,0.0,0.0,5.0,46.0,136.0,5.0,0.0,0.0,0.0,0.0,1.0,20.0,24.0,7.0,3.0,2.0,0.0,0.0,0.0,0.0,50.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
